Date,Vanguard High Yield Corporate Fund,Vanguard Total Intl Stock Idx Fund,Vanguard Mid Cap Index Fund,S&P 500,Vanguard Value Index Fund,Vanguard Small Cap Value Index Fund,Vanguard Small Cap Index Fund,iShares J.P. Morgan USD Emerging Markets Bond ETF,Vanguard Emerging Markets Stock Index Fund,Vanguard Real Estate Index Fund,SPDR S&P 500 ETF Trust,SPDR Gold Shares
1929-09-27,,,,-0.02762604324406126,,,,,,,,
1929-09-30,,,,-0.0036339811261334454,,,,,,,,
1929-10-01,,,,-0.005968179910028293,,,,,,,,
1929-10-02,,,,0.007338266312952424,,,,,,,,
1929-10-03,,,,-0.04139072743117156,,,,,,,,
1929-10-04,,,,-0.010362733557963466,,,,,,,,
1929-10-07,,,,0.06247821777873974,,,,,,,,
1929-10-08,,,,-0.0032851635911714805,,,,,,,,
1929-10-09,,,,-0.0023071751638816806,,,,,,,,
1929-10-10,,,,0.017839411959447604,,,,,,,,
1929-10-11,,,,-0.001622824989523819,,,,,,,,
1929-10-14,,,,-0.006827080307499789,,,,,,,,
1929-10-15,,,,-0.008183306260012069,,,,,,,,
1929-10-16,,,,-0.03498348160503828,,,,,,,,
1929-10-17,,,,0.015389903093772972,,,,,,,,
1929-10-18,,,,-0.028629180403506038,,,,,,,,
1929-10-21,,,,-0.038488231778041726,,,,,,,,
1929-10-22,,,,0.01947352774762412,,,,,,,,
1929-10-23,,,,-0.059073224239560296,,,,,,,,
1929-10-24,,,,-0.03195490110074806,,,,,,,,
1929-10-25,,,,0.014368964630423253,,,,,,,,
1929-10-28,,,,-0.1294027932433418,,,,,,,,
1929-10-29,,,,-0.10158309099353158,,,,,,,,
1929-10-30,,,,0.12530589465012532,,,,,,,,
1929-10-31,,,,0.05045671417837028,,,,,,,,
1929-11-04,,,,-0.05258801150411618,,,,,,,,
1929-11-06,,,,-0.0992132269964201,,,,,,,,
1929-11-07,,,,0.0368753132641888,,,,,,,,
1929-11-08,,,,-0.008890993289471183,,,,,,,,
1929-11-11,,,,-0.06232293086896934,,,,,,,,
1929-11-12,,,,-0.05689834004971017,,,,,,,,
1929-11-13,,,,-0.057127587879079234,,,,,,,,
1929-11-14,,,,0.08946772012218274,,,,,,,,
1929-11-15,,,,0.0550935279912832,,,,,,,,
1929-11-18,,,,-0.010344782875128078,,,,,,,,
1929-11-19,,,,0.03036339500838614,,,,,,,,
1929-11-20,,,,0.02753621612636481,,,,,,,,
1929-11-21,,,,0.01598496216598755,,,,,,,,
1929-11-22,,,,-0.003701986184476702,,,,,,,,
1929-11-25,,,,-0.011611704227908803,,,,,,,,
1929-11-26,,,,-0.029135376843408056,,,,,,,,
1929-11-27,,,,0.012584715914913502,,,,,,,,
