,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%
,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08,-1.296529550387504e-11,1000.0000004549631,-2.443493939364863e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.296529550387504e-11,1000.0000004549631,-2.443493939364863e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.296529550387504e-11,1000.0000004549631,-2.443493939364863e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.296529550387504e-11,1000.0000004549631,-2.443493939364863e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.296529550387504e-11,1000.0000004549631,-2.443493939364863e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.296529550387504e-11,1000.0000004549631,-2.443493939364863e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.296529550387504e-11,1000.0000004549631,-2.443493939364863e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.296529550387504e-11,1000.0000004549631,-2.443493939364863e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1999-09,-1.0442979814229147e-11,1000.0000004445202,-3.487787124131385e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.0442979814229147e-11,1000.0000004445202,-3.487787124131385e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.0442979814229147e-11,1000.0000004445202,-3.487787124131385e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.0442979814229147e-11,1000.0000004445202,-3.487787124131385e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.0442979814229147e-11,1000.0000004445202,-3.487787124131385e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.0442979814229147e-11,1000.0000004445202,-3.487787124131385e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.0442979814229147e-11,1000.0000004445202,-3.487787124131385e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",-1.0442979814229147e-11,1000.0000004445202,-3.487787124131385e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1999-10,2.3725910125449445e-11,1000.0000004682461,-1.1151996654200253e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.3725910125449445e-11,1000.0000004682461,-1.1151996654200253e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.3725910125449445e-11,1000.0000004682461,-1.1151996654200253e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.3725910125449445e-11,1000.0000004682461,-1.1151996654200253e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.3725910125449445e-11,1000.0000004682461,-1.1151996654200253e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.3725910125449445e-11,1000.0000004682461,-1.1151996654200253e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.3725910125449445e-11,1000.0000004682461,-1.1151996654200253e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",2.3725910125449445e-11,1000.0000004682461,-1.1151996654200253e-11,1000.0000004720187,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1999-11,1.956612649678391e-11,1000.0000004878121,0.0,1000.0000004804328,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.956612649678391e-11,1000.0000004878121,0.0,1000.0000004804328,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.956612649678391e-11,1000.0000004878121,0.0,1000.0000004804328,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.956612649678391e-11,1000.0000004878121,0.0,1000.0000004804328,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.956612649678391e-11,1000.0000004878121,0.0,1000.0000004804328,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.956612649678391e-11,1000.0000004878121,0.0,1000.0000004804328,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.956612649678391e-11,1000.0000004878121,0.0,1000.0000004804328,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",1.956612649678391e-11,1000.0000004878121,0.0,1000.0000004804328,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
1999-12,4.797962027680569e-11,1000.0000005357917,0.0,1000.0000005284124,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.797962027680569e-11,1000.0000005357917,0.0,1000.0000005284124,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.797962027680569e-11,1000.0000005357917,0.0,1000.0000005284124,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.797962027680569e-11,1000.0000005357917,0.0,1000.0000005284124,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.797962027680569e-11,1000.0000005357917,0.0,1000.0000005284124,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.797962027680569e-11,1000.0000005357917,0.0,1000.0000005284124,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.797962027680569e-11,1000.0000005357917,0.0,1000.0000005284124,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]",4.797962027680569e-11,1000.0000005357917,0.0,1000.0000005284124,"[1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10 1.e-10
 1.e-10 1.e-10]"
2000-01,0.002021150533320526,1002.0211510701952,0.0,1002.021151062801,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.59040053e-12
 7.59631247e-12 7.59681207e-12 0.00000000e+00 7.59628471e-12]",-0.021671611526987267,978.328388997193,-0.02167161152698726,1000.0000005284124,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",-1.5891510329879566e-11,1000.0000005199003,-1.5891487228843392e-11,1000.0000005284124,"[0.00000000e+00 5.37796058e-11 6.22989299e-11 7.72061165e-11
 5.35095440e-11 4.85428225e-11 8.25351593e-11 2.50000000e-01
 2.50000000e-01 2.50000000e-01 6.19721080e-11 2.50000000e-01]",-0.005135005932387693,994.8649946006527,-0.005135005932387648,1000.0000005284124,"[8.40281151e-01 1.14491749e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 8.67361738e-18 4.51028104e-17
 1.04083409e-17 5.89805982e-17 1.59718849e-01 3.46944695e-18]",-0.011073565437300426,988.9264350925582,-0.011073565437300483,1000.0000005284124,"[7.07737950e-01 1.38777878e-17 4.72712147e-17 1.11022302e-16
 0.00000000e+00 0.00000000e+00 3.46944695e-18 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.92262050e-01 0.00000000e+00]",-0.017012124988280086,982.9878755383967,-0.01701212498828002,1000.0000005284124,"[5.75194748e-01 0.00000000e+00 0.00000000e+00 4.25007252e-17
 1.11022302e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.77555756e-17 2.77555756e-17 4.24805252e-01 6.24500451e-17]",-0.022950684506421792,977.0493160170731,-0.022950684506421796,1000.0000005284124,"[4.42651547e-01 2.60208521e-17 1.16172263e-16 5.99265646e-16
 0.00000000e+00 2.94902991e-17 0.00000000e+00 1.23436417e-16
 7.07441918e-17 5.22043346e-17 5.57348453e-01 1.02836576e-16]",-0.028889243984351665,971.1107565359615,-0.028889243984351744,1000.0000005284124,"[3.10108346e-01 1.44903620e-16 4.85722573e-17 7.97972799e-17
 0.00000000e+00 0.00000000e+00 8.84708973e-17 8.06646416e-17
 6.93889390e-17 9.54097912e-18 6.89891654e-01 0.00000000e+00]"
2000-02,0.0025789265977380627,1004.6052900681863,0.0,1004.605290060773,"[1.00000000e+00 5.94682636e-12 7.95988275e-12 4.89164265e-12
 2.20805318e-12 1.07529818e-11 8.27407587e-13 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.17333945e-10 0.00000000e+00]",0.015799078847898995,993.7850763540977,-0.0062149241783641005,1000.0000005284124,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5.8125948498854996e-11,1000.0000005780262,0.0,1000.0000005706469,"[0.00000000e+00 2.18109322e-10 2.59285191e-10 3.05434941e-10
 2.05077913e-10 2.00821734e-10 3.45751108e-10 2.50000000e-01
 2.50000000e-01 2.50000000e-01 2.42743783e-10 2.50000000e-01]",-3.3024696183270308e-06,994.8617090892337,-0.005138291443804906,1000.0000005284124,"[8.29116115e-01 5.68121938e-17 0.00000000e+00 3.81639165e-17
 6.15826834e-17 0.00000000e+00 6.50521303e-17 2.08166817e-17
 0.00000000e+00 0.00000000e+00 1.70883885e-01 0.00000000e+00]",-0.0021175924255186773,986.832291964211,-0.01316770856452569,1000.0000005284124,"[6.89198985e-01 1.24900090e-16 8.32667268e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.10801015e-01 0.00000000e+00]",-0.004231882389643227,978.827986458673,-0.0211720140657749,1000.0000005284124,"[5.49281855e-01 0.00000000e+00 3.98986399e-17 0.00000000e+00
 0.00000000e+00 6.93889390e-18 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.50718145e-01 0.00000000e+00]",-0.006346172345382151,970.848792667691,-0.029151207852481684,1000.0000005284124,"[4.09364725e-01 0.00000000e+00 0.00000000e+00 1.52303300e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.73595900e-17
 9.05986440e-17 3.82113503e-17 5.90635275e-01 1.00851131e-16]",-0.008460462304815675,962.894710586488,-0.03710528992942317,1000.0000005284124,"[2.69447595e-01 1.14708590e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.22514845e-17 1.37043155e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.30552405e-01 0.00000000e+00]"
2000-03,0.0019549928651436677,1006.5692862425551,0.0,1006.5692862351274,"[1.00000000e+00 3.58277297e-12 5.07471842e-12 3.03507219e-12
 1.49422141e-12 6.79255263e-12 2.25527930e-13 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.50099497e-10 0.00000000e+00]",0.03045008955189421,1024.045920924416,0.0,1024.0459209168594,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",2.071676163950542e-13,1000.0000005782333,0.0,1000.000000570854,"[1.05936745e-10 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.50000000e-01
 2.50000000e-01 2.50000000e-01 0.00000000e+00 2.50000000e-01]",0.016289866832269295,1011.0678738468212,0.0,1011.0678738393603,"[8.37560182e-01 7.80625564e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.15320034e-17 1.04083409e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.62439818e-01 0.00000000e+00]",0.027889104300557577,1014.3541606819591,0.0,1014.354160674474,"[7.06120029e-01 4.85722573e-17 2.25514052e-17 8.50014503e-17
 3.60822483e-16 2.42861287e-17 3.46944695e-17 6.93889390e-18
 6.93889390e-17 9.02056208e-17 2.93879971e-01 1.04083409e-16]",0.03948834175310867,1017.4802805054603,0.0,1017.4802804979521,"[5.74679876e-01 0.00000000e+00 0.00000000e+00 3.64291930e-16
 2.15105711e-16 1.73472348e-17 0.00000000e+00 4.51028104e-17
 1.28369537e-16 9.36750677e-17 4.25320124e-01 1.35308431e-16]",0.051087579227115265,1020.4471072806508,0.0,1020.4471072731208,"[4.43239723e-01 4.85722573e-17 1.18611718e-16 1.53956708e-16
 4.05925293e-16 0.00000000e+00 0.00000000e+00 1.02348685e-16
 1.34874750e-16 9.32413868e-17 5.56760277e-01 1.49619900e-16]",0.06268681668843845,1023.2555147992902,0.0,1023.2555147917391,"[3.11799570e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.75781955e-19 6.88200430e-01 2.78639958e-17]"
2000-04,0.0031821487125702763,1009.7723394008847,0.0,1009.7723393934333,"[9.99999999e-01 9.21604459e-12 1.20897459e-11 6.92303159e-12
 2.53518040e-12 1.46759271e-11 1.76174353e-12 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.70020586e-10 0.00000000e+00]",-0.014035148528007135,1009.6732843247419,-0.01403514852800723,1024.0459209168594,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5.928590951498336e-14,1000.0000005782925,0.0,1000.0000005709134,"[1.86106408e-11 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.50000000e-01
 2.50000000e-01 2.50000000e-01 0.00000000e+00 2.50000000e-01]",-0.0024330979666319363,1008.6078466588376,-0.002433097966631866,1011.0678738393603,"[8.25412998e-01 6.59194921e-17 2.77555756e-17 8.32667268e-17
 9.71445147e-17 0.00000000e+00 5.55111512e-17 5.55111512e-17
 5.55111512e-17 2.77555756e-17 1.74587002e-01 8.32667268e-17]",-0.006933052693747888,1007.3215898358287,-0.006933052693747904,1014.354160674474,"[6.85502207e-01 7.54604712e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.89805982e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.93889390e-18 3.14497793e-01 0.00000000e+00]",-0.011433007416881913,1005.8474209119103,-0.011433007416881955,1017.4802804979521,"[5.45591416e-01 1.29670580e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.23740251e-17 0.00000000e+00
 0.00000000e+00 4.90059382e-17 4.54408584e-01 0.00000000e+00]",-0.015932962132708894,1004.1883621619158,-0.015932962132708842,1020.4471072731208,"[4.05680626e-01 1.40946282e-17 2.01661604e-17 2.31151903e-16
 0.00000000e+00 1.36609474e-17 8.91214186e-17 2.21177243e-17
 6.85215773e-17 1.38777878e-17 5.94319374e-01 8.67361738e-17]",-0.020432916852805127,1002.347419946222,-0.02043291685280512,1023.2555147917391,"[2.65769836e-01 5.64869332e-17 5.14996032e-18 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.43060477e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.34230164e-01 0.00000000e+00]"
2000-05,0.0017186329743628104,1011.5077674399785,0.0,1011.5077674325144,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.48002444e-12
 1.48184243e-12 1.48143997e-12 0.00000000e+00 1.47988566e-12]",-0.00987740026715489,999.7003371564135,-0.023773918015342045,1024.0459209168594,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0,1000.0000005782925,0.0,1000.0000005709134,[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1.],-0.0008882078202884225,1007.7119932818309,-0.0033191446902787443,1011.0678738393603,"[8.12200965e-01 5.11743425e-17 9.71445147e-17 0.00000000e+00
 0.00000000e+00 1.80411242e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.87799035e-01 0.00000000e+00]",-0.002938528539483287,1004.3615465956584,-0.009851208260024932,1014.354160674474,"[6.64494111e-01 7.19910243e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.85722573e-17 1.56125113e-17 3.46944695e-18
 0.00000000e+00 0.00000000e+00 3.35505889e-01 2.42861287e-17]",-0.00498884925625076,1000.8293997541921,-0.016364819122584313,1017.4802804979521,"[5.16787257e-01 0.00000000e+00 2.16840434e-17 7.49183701e-17
 0.00000000e+00 0.00000000e+00 1.08420217e-17 3.69712941e-17
 0.00000000e+00 0.00000000e+00 4.83212743e-01 0.00000000e+00]",-0.007039169971280068,997.1197095974768,-0.02285997727539087,1020.4471072731208,"[3.69080404e-01 7.89299182e-17 0.00000000e+00 1.21430643e-17
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.30919596e-01 0.00000000e+00]",-0.009089490700000535,993.2365923944512,-0.029336682745098156,1023.2555147917391,"[2.21373549e-01 0.00000000e+00 3.57786717e-18 8.17488438e-17
 0.00000000e+00 3.42607887e-17 7.54604712e-17 1.73472348e-17
 0.00000000e+00 0.00000000e+00 7.78626451e-01 2.60208521e-17]"
2000-06,0.0044215227984480965,1015.9801720945217,0.0,1015.9801720870245,"[9.99999999e-01 1.80586240e-11 2.41485859e-11 1.46542431e-11
 6.75604364e-12 2.98726668e-11 4.60820271e-12 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.13719656e-09 0.00000000e+00]",0.015660715208336784,1015.3563594302984,-0.008485519366429814,1024.0459209168594,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5.9687810249897666e-12,1000.0000005842613,0.0,1000.0000005768821,"[0.00000000e+00 2.62647820e-11 3.04711117e-11 3.61199265e-11
 2.29749136e-11 2.15111817e-11 3.69228120e-11 2.50000000e-01
 2.50000000e-01 2.50000000e-01 2.89292756e-11 2.50000000e-01]",0.007709873433793701,1015.4813252077498,0.0,1015.4813252002566,"[8.11488285e-01 0.00000000e+00 6.24500451e-17 0.00000000e+00
 0.00000000e+00 6.93889390e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.93889390e-18 1.88511715e-01 0.00000000e+00]",0.01030671772505376,1014.7132175503183,0.0,1014.7132175428304,"[6.62618648e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.38777878e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.37381352e-01 0.00000000e+00]",0.012903562006473468,1013.7436639718219,-0.0036724215743838395,1017.4802804979521,"[5.13749011e-01 0.00000000e+00 1.52221985e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.86250989e-01 0.00000000e+00]",0.015500406290575697,1012.5754702165785,-0.007713909920377041,1020.4471072731208,"[3.64879374e-01 1.38208672e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.08166817e-17 2.09711805e-16 2.95445092e-17
 1.15332006e-17 0.00000000e+00 6.35120626e-01 3.27564581e-17]",0.01809725057419076,1011.2114438864689,-0.011770345469561053,1023.2555147917391,"[2.16009737e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.20670443e-17 0.00000000e+00 0.00000000e+00
 1.00559751e-17 1.61817174e-17 7.83990263e-01 0.00000000e+00]"
2000-07,0.003552181766902418,1019.5891183373702,0.0,1019.5891183298464,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.47152124e-12
 6.47404699e-12 6.47093837e-12 0.00000000e+00 6.46926956e-12]",-0.0033972236499005826,1011.9069667929649,-0.011853915809257012,1024.0459209168594,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",-1.3413270494311291e-11,1000.0000005708481,-1.341334154084695e-11,1000.0000005768821,"[0.00000000e+00 1.98767044e-10 2.25632582e-10 2.73871328e-10
 1.69620526e-10 1.57612340e-10 2.79363796e-10 2.50000000e-01
 2.50000000e-01 2.50000000e-01 2.20168550e-10 2.50000000e-01]",0.0001831073828877372,1015.6672673355799,0.0,1015.6672673280854,"[8.00348093e-01 4.51028104e-17 2.77555756e-17 0.00000000e+00
 1.14491749e-16 1.04083409e-16 2.94902991e-17 4.16333634e-17
 8.32667268e-17 0.00000000e+00 1.99651907e-01 4.16333634e-17]",-0.0024647746643501334,1012.212178120119,-0.002464774664350114,1014.7132175428304,"[6.43434164e-01 4.85722573e-17 5.03069808e-17 1.26634814e-16
 0.00000000e+00 2.08166817e-17 2.08166817e-17 6.24500451e-17
 2.42861287e-17 8.32667268e-17 3.56565836e-01 4.16333634e-17]",-0.005112656697619178,1008.5607406385474,-0.008766302441244284,1017.4802804979521,"[4.86520236e-01 0.00000000e+00 0.00000000e+00 3.57786717e-18
 1.21430643e-16 0.00000000e+00 5.71916646e-17 6.28837260e-18
 1.68593438e-17 2.26056153e-17 5.13479764e-01 0.00000000e+00]",-0.007760538727607513,1004.7173390653373,-0.015414584551306247,1020.4471072731208,"[3.29606308e-01 0.00000000e+00 4.72712147e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.28837260e-17 0.00000000e+00
 0.00000000e+00 1.99493200e-17 6.70393692e-01 0.00000000e+00]",-0.010408420758730275,1000.6863297024554,-0.02205625552016844,1023.2555147917391,"[1.72692380e-01 0.00000000e+00 3.07913417e-17 0.00000000e+00
 0.00000000e+00 2.32019265e-17 0.00000000e+00 0.00000000e+00
 2.61834825e-17 0.00000000e+00 8.27307620e-01 0.00000000e+00]"
